DRAM.B,DRAM.D,DRAM.E,DRAM.F,DRAM.H,DRAM.M,DRAM.N,DRAM.P,DRAM.S,L3.B,L3.D,L3.E,L3.F,L3.H,L3.M,L3.N,L3.P,L3.S,PE.B,PE.D,PE.E,PE.F,PE.H,PE.M,PE.N,PE.P,PE.S,latency,energy,QKV.latency,QKV.energy,MHA.latency,MHA.energy,LayerNorm.latency,LayerNorm.energy,FFN.latency,FFN.energy
32,32,1,1,1,4096,1,2048,128,2,16,64,64,8,1,1,2,1,1,1,1,1,1,1,16,16,16,2440.22905572766,2.424228212323923e+16,9.138228289361702,85753945592313.16,795.0615573787236,7896870551232834.0,0.028724289361702127,474982308521.9676,18.312152782978725,188893833406746.75
64,128,1,1,1,4096,1,256,4,1,4,64,64,8,1,1,16,32,1,1,1,1,1,1,16,16,16,2440.22905572766,2.216741076000202e+16,9.138228289361702,124158712276823.58,795.0615573787236,7179643071020846.0,0.028724289361702127,474982308521.9676,18.312152782978725,188894605421612.2
64,128,1,1,1,4096,1,4096,2,1,4,64,64,8,1,1,1,64,1,1,1,1,1,1,16,16,16,2440.22905572766,2.67837329881068e+16,9.138228289361702,130162290515205.16,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185678097697088.03
32,4,1,1,1,4096,1,128,32,2,128,64,64,8,1,1,32,4,1,1,1,1,1,1,16,16,16,2440.22905572766,2.191453903828392e+16,9.138228289361702,74569231915548.67,795.0615573787236,7128412536719990.0,0.028724289361702127,474982308521.9676,18.312152782978725,188894026375120.88
64,64,1,1,1,512,1,2048,8,1,8,64,64,8,8,1,2,16,1,1,1,1,1,1,16,16,16,2440.22905572766,2.4258025103045576e+16,9.138228289361702,93619259046702.88,795.0615573787236,7896870551232834.0,0.028724289361702127,474982308521.9676,18.312152782978725,188900009855530.94
32,32,1,1,1,4096,1,512,8,2,16,64,64,8,1,1,8,16,1,1,1,1,1,1,16,16,16,2440.22905572766,2.239558300114278e+16,9.138228289361702,84553229944636.84,795.0615573787236,7282104139622558.0,0.028724289361702127,474982308521.9676,18.312152782978725,188894605421612.2
16,8,1,1,1,2048,1,512,8,4,64,64,64,8,2,1,8,16,1,1,1,1,1,1,16,16,16,2440.22905572766,2.2368975432577868e+16,9.138228289361702,71249831693173.92,795.0615573787236,7282104139622558.0,0.028724289361702127,474982308521.9676,18.312152782978725,188894219390618.0
64,64,1,1,1,256,1,4096,4,1,8,64,64,8,16,1,1,32,1,1,1,1,1,1,16,16,16,2440.22905572766,2.67154497877605e+16,9.138228289361702,96020690342055.52,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185678097697088.03
64,32,1,1,1,1024,1,1024,4,1,16,64,64,8,4,1,4,32,1,1,1,1,1,1,16,16,16,2440.22905572766,2.3006351659632736e+16,9.138228289361702,82552037198509.64,795.0615573787236,7487026276825984.0,0.028724289361702127,474982308521.9676,18.312152782978725,188896921607577.38
32,16,1,1,1,2048,1,4096,1,2,32,64,64,8,2,1,1,128,1,1,1,1,1,1,16,16,16,2440.22905572766,2.66806348150272e+16,9.138228289361702,78619380471314.78,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185671921201180.94
8,8,1,1,1,4096,1,4096,64,8,64,64,64,8,1,1,1,2,1,1,1,1,1,1,16,16,16,2440.22905572766,2.6667087168374736e+16,9.138228289361702,71850189517012.08,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185667288829250.6
64,8,1,1,1,1024,1,512,2,1,64,64,64,8,4,1,8,64,1,1,1,1,1,1,16,16,16,2440.22905572766,2.237338037280531e+16,9.138228289361702,73451143713913.83,795.0615573787236,7282104139622558.0,0.028724289361702127,474982308521.9676,18.312152782978725,188895377483600.56
2,128,1,1,1,2048,1,4096,4,32,4,64,64,8,2,1,1,32,1,1,1,1,1,1,16,16,16,2440.22905572766,2.674608663055797e+16,9.138228289361702,111351078701609.52,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185666130736268.0
32,4,1,1,1,2048,1,1024,32,2,128,64,64,8,2,1,4,4,1,1,1,1,1,1,16,16,16,2440.22905572766,2.2985379978953544e+16,9.138228289361702,72067740982889.67,795.0615573787236,7487026276825984.0,0.028724289361702127,474982308521.9676,18.312152782978725,188895377483600.56
64,64,1,1,1,512,1,1024,64,1,8,64,64,8,8,1,4,2,1,1,1,1,1,1,16,16,16,2440.22905572766,2.302528419493532e+16,9.138228289361702,92018304849801.12,795.0615573787236,7487026276825984.0,0.028724289361702127,474982308521.9676,18.312152782978725,188896921607577.38
16,4,1,1,1,512,1,4096,32,4,128,64,64,8,8,1,1,4,1,1,1,1,1,1,16,16,16,2440.22905572766,2.666352297406219e+16,9.138228289361702,70066548236762.484,795.0615573787236,8716559100046534.0,0.028724289361702127,474982308521.9676,18.312152782978725,185668832953227.38
32,128,1,1,1,1024,1,2048,64,2,4,64,64,8,4,1,2,2,1,1,1,1,1,1,16,16,16,2440.22905572766,2.4299085905548644e+16,9.138228289361702,114152748546187.6,795.0615573787236,7896870551232834.0,0.028724289361702127,474982308521.9676,18.312152782978725,188896921607577.38
16,16,1,1,1,1024,1,1024,2,4,32,64,64,8,4,1,4,64,1,1,1,1,1,1,16,16,16,2440.22905572766,2.298807551152655e+16,9.138228289361702,73416279331384.06,795.0615573787236,7487026276825984.0,0.028724289361702127,474982308521.9676,18.312152782978725,188894605421612.2
